# Item registry dump
# Minecraft: 1.20.1
# Entries: 18688
# Generated: 2025-12-05T20:47:16.2241068-03:00

mekanism:elite_sawing_factory 17779
mekanism:elite_smelting_factory 17771
mekanism:elite_thermodynamic_conductor 17924
mekanism:elite_tier_installer 17650
mekanism:elite_universal_cable 17906
mekanism:energized_smelter 17850
mekanism:energy_tablet 17574
mekanism:enriched_carbon 17659
mekanism:enriched_diamond 17661
mekanism:enriched_gold 17663
mekanism:enriched_iron 17675
mekanism:enriched_redstone 17660
mekanism:enriched_refined_obsidian 17662
mekanism:enriched_tin 17664
mekanism:enrichment_chamber 17843
mekanism:ethene_bucket 17944
mekanism:flamethrower 17593
mekanism:fluidic_plenisher 17875
mekanism:fluorite_gem 17681
mekanism:fluorite_ore 17803
mekanism:formulaic_assemblicator 17883
mekanism:free_runners 17595
mekanism:free_runners_armored 17596
mekanism:fuelwood_heater 17884
mekanism:gauge_dropper 17582
mekanism:geiger_counter 17583
mekanism:hazmat_boots 17605
mekanism:hazmat_gown 17603
mekanism:hazmat_mask 17602
mekanism:hazmat_pants 17604
mekanism:hdpe_elytra 17601
mekanism:hdpe_pellet 17665
mekanism:hdpe_rod 17666
mekanism:hdpe_sheet 17667
mekanism:hdpe_stick 17668
mekanism:heavy_water_bucket 17950
mekanism:hydrofluoric_acid_bucket 17941
mekanism:hydrogen_bucket 17934
mekanism:hydrogen_chloride_bucket 17940
mekanism:induction_casing 17826
mekanism:induction_port 17827
mekanism:industrial_alarm 17842
mekanism:ingot_bronze 17698
mekanism:ingot_lead 17743
mekanism:ingot_osmium 17741
mekanism:ingot_refined_glowstone 17700
mekanism:ingot_refined_obsidian 17699
mekanism:ingot_steel 17701
mekanism:ingot_tin 17742
mekanism:ingot_uranium 17744
mekanism:isotopic_centrifuge 17868
mekanism:jetpack 17599
mekanism:jetpack_armored 17600
mekanism:laser 17876
mekanism:laser_amplifier 17877
mekanism:laser_tractor_beam 17878
mekanism:lead_ore 17805
mekanism:lithium_bucket 17948
mekanism:logistical_sorter 17856
mekanism:meka_tool 17594
mekanism:mekasuit_bodyarmor 17607
mekanism:mekasuit_boots 17609
mekanism:mekasuit_helmet 17606
mekanism:mekasuit_pants 17608
mekanism:metallurgic_infuser 17848
mekanism:modification_station 17885
mekanism:module_attack_amplification_unit 17616
mekanism:module_base 17610
mekanism:module_blasting_unit 17621
mekanism:module_charge_distribution_unit 17631
mekanism:module_color_modulation_unit 17612
mekanism:module_dosimeter_unit 17628
mekanism:module_electrolytic_breathing_unit 17624
mekanism:module_elytra_unit 17633
mekanism:module_energy_unit 17611
mekanism:module_excavation_escalation_unit 17615
mekanism:module_farming_unit 17617
mekanism:module_fortune_unit 17620
mekanism:module_frost_walker_unit 17640
mekanism:module_geiger_unit 17629
mekanism:module_gravitational_modulating_unit 17632
mekanism:module_gyroscopic_stabilization_unit 17634
mekanism:module_hydraulic_propulsion_unit 17638
mekanism:module_hydrostatic_repulsor_unit 17635
mekanism:module_inhalation_purification_unit 17625
mekanism:module_jetpack_unit 17630
mekanism:module_laser_dissipation_unit 17613
mekanism:module_locomotive_boosting_unit 17636
mekanism:module_magnetic_attraction_unit 17639
mekanism:module_motorized_servo_unit 17637
mekanism:module_nutritional_injection_unit 17627
mekanism:module_radiation_shielding_unit 17614
mekanism:module_shearing_unit 17618
mekanism:module_silk_touch_unit 17619
mekanism:module_teleportation_unit 17623
mekanism:module_vein_mining_unit 17622
mekanism:module_vision_enhancement_unit 17626
mekanism:network_reader 17576
mekanism:nugget_bronze 17703
mekanism:nugget_lead 17751
mekanism:nugget_osmium 17749
mekanism:nugget_refined_glowstone 17704
mekanism:nugget_refined_obsidian 17702
mekanism:nugget_steel 17705
mekanism:nugget_tin 17750
mekanism:nugget_uranium 17752
mekanism:nutritional_liquifier 17869
mekanism:nutritional_paste_bucket 17951
mekanism:oredictionificator 17881
mekanism:osmium_compressor 17844
mekanism:osmium_ore 17799
mekanism:oxygen_bucket 17935
mekanism:painting_machine 17889
mekanism:pellet_antimatter 17671
mekanism:pellet_plutonium 17672
mekanism:pellet_polonium 17673
mekanism:personal_barrel 17853
mekanism:personal_chest 17854
mekanism:pigment_extractor 17887
mekanism:pigment_mixer 17888
mekanism:portable_qio_dashboard 17586
mekanism:portable_teleporter 17578
mekanism:precision_sawmill 17862
mekanism:pressure_disperser 17837
mekanism:pressurized_reaction_chamber 17867
mekanism:purification_chamber 17849
mekanism:qio_dashboard 17895
mekanism:qio_drive_array 17894
mekanism:qio_drive_base 17587
mekanism:qio_drive_hyper_dense 17588
mekanism:qio_drive_supermassive 17590
mekanism:qio_drive_time_dilating 17589
mekanism:qio_exporter 17897
mekanism:qio_importer 17896
mekanism:qio_redstone_adapter 17898
mekanism:quantum_entangloporter 17879
mekanism:radioactive_waste_barrel 17841
mekanism:raw_lead 17747
mekanism:raw_osmium 17745
mekanism:raw_tin 17746
mekanism:raw_uranium 17748
mekanism:reprocessed_fissile_fragment 17674
mekanism:resistive_heater 17882
mekanism:restrictive_transporter 17920
mekanism:robit 17573
mekanism:rotary_condensentrator 17857
mekanism:salt 17677
mekanism:sawdust 17676
mekanism:scuba_mask 17597
mekanism:scuba_tank 17598
mekanism:security_desk 17840
mekanism:seismic_reader 17581
mekanism:seismic_vibrator 17866
mekanism:shard_copper 17709
mekanism:shard_gold 17707
mekanism:shard_iron 17706
mekanism:shard_lead 17711
mekanism:shard_osmium 17708
mekanism:shard_tin 17710
mekanism:shard_uranium 17712
mekanism:sodium_bucket 17945
mekanism:solar_neutron_activator 17880
mekanism:sps_casing 17890
mekanism:sps_port 17891
mekanism:steam_bucket 17949
mekanism:steel_casing 17819
mekanism:structural_glass 17821
mekanism:substrate 17678
mekanism:sulfur_dioxide_bucket 17937
mekanism:sulfur_trioxide_bucket 17938
mekanism:sulfuric_acid_bucket 17939
mekanism:supercharged_coil 17892
mekanism:superheated_sodium_bucket 17946
mekanism:superheating_element 17836
mekanism:teleportation_core 17670
mekanism:teleporter 17851
mekanism:teleporter_frame 17818
mekanism:thermal_evaporation_block 17825
mekanism:thermal_evaporation_controller 17823
mekanism:thermal_evaporation_valve 17824
mekanism:tin_ore 17797
mekanism:ultimate_bin 17816
mekanism:ultimate_chemical_tank 17930
mekanism:ultimate_combining_factory 17784
mekanism:ultimate_compressing_factory 17783
mekanism:ultimate_control_circuit 17655
mekanism:ultimate_crushing_factory 17782
mekanism:ultimate_energy_cube 17902
mekanism:ultimate_enriching_factory 17781
mekanism:ultimate_fluid_tank 17873
mekanism:ultimate_induction_cell 17831
mekanism:ultimate_induction_provider 17835
mekanism:ultimate_infusing_factory 17787
mekanism:ultimate_injecting_factory 17786
mekanism:ultimate_logistical_transporter 17919
mekanism:ultimate_mechanical_pipe 17911
mekanism:ultimate_pressurized_tube 17915
mekanism:ultimate_purifying_factory 17785
mekanism:ultimate_sawing_factory 17788
mekanism:ultimate_smelting_factory 17780
mekanism:ultimate_thermodynamic_conductor 17925
mekanism:ultimate_tier_installer 17651
mekanism:ultimate_universal_cable 17907
mekanism:upgrade_anchor 17646
mekanism:upgrade_energy 17642
mekanism:upgrade_filter 17643
mekanism:upgrade_gas 17645
mekanism:upgrade_muffling 17644
mekanism:upgrade_speed 17641
mekanism:upgrade_stone_generator 17647
mekanism:uranium_hexafluoride_bucket 17943
mekanism:uranium_ore 17801
mekanism:uranium_oxide_bucket 17942
mekanism:yellow_cake_uranium 17682
mekanismcovers:cover 11717
mekanismcovers:empty_cover 11716
mekanismgenerators:advanced_solar_generator 17962
mekanismgenerators:bio_generator 17961
mekanismgenerators:bioethanol_bucket 17982
mekanismgenerators:control_rod_assembly 17976
mekanismgenerators:deuterium_bucket 17983
mekanismgenerators:electromagnetic_coil 17966
mekanismgenerators:fission_fuel_assembly 17975
mekanismgenerators:fission_reactor_casing 17972
mekanismgenerators:fission_reactor_logic_adapter 17974
mekanismgenerators:fission_reactor_port 17973
mekanismgenerators:fusion_fuel_bucket 17984
mekanismgenerators:fusion_reactor_controller 17977
mekanismgenerators:fusion_reactor_frame 17978
mekanismgenerators:fusion_reactor_logic_adapter 17980
mekanismgenerators:fusion_reactor_port 17979
mekanismgenerators:gas_burning_generator 17960
mekanismgenerators:heat_generator 17958
mekanismgenerators:hohlraum 17954
mekanismgenerators:laser_focus_matrix 17981
mekanismgenerators:module_geothermal_generator_unit 17957
mekanismgenerators:module_solar_recharging_unit 17956
mekanismgenerators:reactor_glass 17971
mekanismgenerators:rotational_complex 17965
mekanismgenerators:saturating_condenser 17970
mekanismgenerators:solar_generator 17959
mekanismgenerators:solar_panel 17953
mekanismgenerators:tritium_bucket 17985
mekanismgenerators:turbine_blade 17955
mekanismgenerators:turbine_casing 17967
mekanismgenerators:turbine_rotor 17964
mekanismgenerators:turbine_valve 17968
mekanismgenerators:turbine_vent 17969
mekanismgenerators:wind_generator 17963
mifa:efficiency_addon_3 11243
mifa:efficiency_addon_4 11244
mifa:netherite_gear 11249
mifa:processing_addon_3 11245
mifa:processing_addon_4 11246
mifa:speed_addon_3 11247
mifa:speed_addon_4 11248
minecraft:acacia_boat 744
minecraft:acacia_button 666
minecraft:acacia_chest_boat 745
minecraft:acacia_door 693
minecraft:acacia_fence 293
minecraft:acacia_fence_gate 716
minecraft:acacia_hanging_sign 861
minecraft:acacia_leaves 158
minecraft:acacia_log 114
minecraft:acacia_planks 27
minecraft:acacia_pressure_plate 681
minecraft:acacia_sapling 39
minecraft:acacia_sign 850
minecraft:acacia_slab 234
minecraft:acacia_stairs 365
minecraft:acacia_trapdoor 705
minecraft:acacia_wood 148
minecraft:activator_rail 726
minecraft:air 0
minecraft:allay_spawn_egg 967
minecraft:allium 199
minecraft:amethyst_block 72
minecraft:amethyst_cluster 1210
minecraft:amethyst_shard 768
minecraft:ancient_debris 67
minecraft:andesite 6
minecraft:andesite_slab 626
minecraft:andesite_stairs 609
minecraft:andesite_wall 385
minecraft:angler_pottery_sherd 1235
minecraft:anvil 397
minecraft:apple 759
minecraft:archer_pottery_sherd 1236
minecraft:armor_stand 1077
minecraft:arms_up_pottery_sherd 1237
minecraft:arrow 761
minecraft:axolotl_bucket 879
minecraft:axolotl_spawn_egg 968
minecraft:azalea 175
minecraft:azalea_leaves 162
minecraft:azure_bluet 200
minecraft:baked_potato 1053
minecraft:bamboo 229
minecraft:bamboo_block 122
minecraft:bamboo_button 670
minecraft:bamboo_chest_raft 753
minecraft:bamboo_door 697
minecraft:bamboo_fence 297
minecraft:bamboo_fence_gate 720
minecraft:bamboo_hanging_sign 865
minecraft:bamboo_mosaic 34
minecraft:bamboo_mosaic_slab 239
minecraft:bamboo_mosaic_stairs 370
minecraft:bamboo_planks 31
minecraft:bamboo_pressure_plate 685
minecraft:bamboo_raft 752
minecraft:bamboo_sign 854
minecraft:bamboo_slab 238
minecraft:bamboo_stairs 369
minecraft:bamboo_trapdoor 709
minecraft:barrel 1154
minecraft:barrier 421
minecraft:basalt 306
minecraft:bat_spawn_egg 969
minecraft:beacon 374
minecraft:bedrock 43
minecraft:bee_nest 1171
minecraft:bee_spawn_egg 970
minecraft:beef 947
minecraft:beehive 1172
minecraft:beetroot 1108
minecraft:beetroot_seeds 1109
minecraft:beetroot_soup 1110
minecraft:bell 1162
minecraft:big_dripleaf 227
minecraft:birch_boat 740
minecraft:birch_button 664
minecraft:birch_chest_boat 741
minecraft:birch_door 691
minecraft:birch_fence 291
minecraft:birch_fence_gate 714
minecraft:birch_hanging_sign 859
minecraft:birch_leaves 156
minecraft:birch_log 112
minecraft:birch_planks 25
minecraft:birch_pressure_plate 679
minecraft:birch_sapling 37
minecraft:birch_sign 848
minecraft:birch_slab 232
minecraft:birch_stairs 363
minecraft:birch_trapdoor 703
minecraft:birch_wood 146
minecraft:black_banner 1102
minecraft:black_bed 939
minecraft:black_candle 1206
minecraft:black_carpet 439
minecraft:black_concrete 548
minecraft:black_concrete_powder 564
minecraft:black_dye 919
minecraft:black_glazed_terracotta 532
minecraft:black_shulker_box 516
minecraft:black_stained_glass 464
minecraft:black_stained_glass_pane 480
minecraft:black_terracotta 420
minecraft:black_wool 195
minecraft:blackstone 1177
minecraft:blackstone_slab 1178
minecraft:blackstone_stairs 1179
minecraft:blackstone_wall 390
minecraft:blade_pottery_sherd 1238
minecraft:blast_furnace 1156
minecraft:blaze_powder 961
minecraft:blaze_rod 953
minecraft:blaze_spawn_egg 971
minecraft:blue_banner 1098
minecraft:blue_bed 935
minecraft:blue_candle 1202
minecraft:blue_carpet 435
minecraft:blue_concrete 544
minecraft:blue_concrete_powder 560
minecraft:blue_dye 915
minecraft:blue_glazed_terracotta 528
minecraft:blue_ice 597
minecraft:blue_orchid 198
minecraft:blue_shulker_box 512
minecraft:blue_stained_glass 460
minecraft:blue_stained_glass_pane 476
minecraft:blue_terracotta 416
minecraft:blue_wool 191
minecraft:bone 921
minecraft:bone_block 498
minecraft:bone_meal 920
minecraft:book 885
minecraft:bookshelf 264
minecraft:bow 760
minecraft:bowl 808
minecraft:brain_coral 578
minecraft:brain_coral_block 573
minecraft:brain_coral_fan 588
minecraft:bread 815
minecraft:brewer_pottery_sherd 1239
minecraft:brewing_stand 963
minecraft:brick 881
minecraft:brick_slab 248
minecraft:brick_stairs 339
minecraft:brick_wall 377
minecraft:bricks 263
minecraft:brown_banner 1099
minecraft:brown_bed 936
minecraft:brown_candle 1203
minecraft:brown_carpet 436
minecraft:brown_concrete 545
minecraft:brown_concrete_powder 561
minecraft:brown_dye 916
minecraft:brown_glazed_terracotta 529
minecraft:brown_mushroom 212
minecraft:brown_mushroom_block 330
minecraft:brown_shulker_box 513
minecraft:brown_stained_glass 461
minecraft:brown_stained_glass_pane 477
minecraft:brown_terracotta 417
minecraft:brown_wool 192
minecraft:brush 1217
minecraft:bubble_coral 579
minecraft:bubble_coral_block 574
minecraft:bubble_coral_fan 589
minecraft:bucket 868
minecraft:budding_amethyst 73
minecraft:bundle 890
minecraft:burn_pottery_sherd 1240
minecraft:cactus 286
minecraft:cake 923
minecraft:calcite 11
minecraft:calibrated_sculk_sensor 654
minecraft:camel_spawn_egg 973
minecraft:campfire 1167
minecraft:candle 1190
minecraft:carrot 1051
minecraft:carrot_on_a_stick 733
minecraft:cartography_table 1157
minecraft:carved_pumpkin 301
minecraft:cat_spawn_egg 972
minecraft:cauldron 964
minecraft:cave_spider_spawn_egg 974
minecraft:chain 334
minecraft:chain_command_block 493
minecraft:chainmail_boots 823
minecraft:chainmail_chestplate 821
minecraft:chainmail_helmet 820
minecraft:chainmail_leggings 822
minecraft:charcoal 763
minecraft:cherry_boat 746
minecraft:cherry_button 667
minecraft:cherry_chest_boat 747
minecraft:cherry_door 694
minecraft:cherry_fence 294
minecraft:cherry_fence_gate 717
minecraft:cherry_hanging_sign 862
minecraft:cherry_leaves 159
minecraft:cherry_log 115
minecraft:cherry_planks 28
minecraft:cherry_pressure_plate 682
minecraft:cherry_sapling 40
minecraft:cherry_sign 851
minecraft:cherry_slab 235
minecraft:cherry_stairs 366
minecraft:cherry_trapdoor 706
minecraft:cherry_wood 149
minecraft:chest 277
minecraft:chest_minecart 729
minecraft:chicken 949
minecraft:chicken_spawn_egg 975
minecraft:chipped_anvil 398
minecraft:chiseled_bookshelf 265
minecraft:chiseled_deepslate 328
minecraft:chiseled_nether_bricks 346
minecraft:chiseled_polished_blackstone 1184
minecraft:chiseled_quartz_block 400
minecraft:chiseled_red_sandstone 489
minecraft:chiseled_sandstone 170
minecraft:chiseled_stone_bricks 321
minecraft:chorus_flower 272
minecraft:chorus_fruit 1104
minecraft:chorus_plant 271
minecraft:clay 287
minecraft:clay_ball 882
minecraft:clock 892
minecraft:coal 762
minecraft:coal_block 68
minecraft:coal_ore 49
minecraft:coarse_dirt 16
minecraft:coast_armor_trim_smithing_template 1221
minecraft:cobbled_deepslate 9
minecraft:cobbled_deepslate_slab 630
minecraft:cobbled_deepslate_stairs 613
minecraft:cobbled_deepslate_wall 393
minecraft:cobblestone 22
minecraft:cobblestone_slab 247
minecraft:cobblestone_stairs 282
minecraft:cobblestone_wall 375
minecraft:cobweb 172
minecraft:cocoa_beans 903
minecraft:cod 895
minecraft:cod_bucket 877
minecraft:cod_spawn_egg 976
minecraft:command_block 373
minecraft:command_block_minecart 1084
minecraft:comparator 639
minecraft:compass 888
minecraft:composter 1153
minecraft:conduit 598
minecraft:cooked_beef 948
minecraft:cooked_chicken 950
minecraft:cooked_cod 899
minecraft:cooked_mutton 1086
minecraft:cooked_porkchop 842
minecraft:cooked_rabbit 1073
minecraft:cooked_salmon 900
minecraft:cookie 940
minecraft:copper_block 75
minecraft:copper_ingot 772
minecraft:copper_ore 53
minecraft:cornflower 206
minecraft:cow_spawn_egg 977
minecraft:cracked_deepslate_bricks 325
minecraft:cracked_deepslate_tiles 327
minecraft:cracked_nether_bricks 345
minecraft:cracked_polished_blackstone_bricks 1188
minecraft:cracked_stone_bricks 320
minecraft:crafting_table 278
minecraft:creeper_banner_pattern 1147
minecraft:creeper_head 1061
minecraft:creeper_spawn_egg 978
minecraft:crimson_button 671
minecraft:crimson_door 698
minecraft:crimson_fence 298
minecraft:crimson_fence_gate 721
minecraft:crimson_fungus 214
minecraft:crimson_hanging_sign 866
minecraft:crimson_hyphae 152
minecraft:crimson_nylium 20
minecraft:crimson_planks 32
minecraft:crimson_pressure_plate 686
minecraft:crimson_roots 216
minecraft:crimson_sign 855
minecraft:crimson_slab 240
minecraft:crimson_stairs 371
minecraft:crimson_stem 120
minecraft:crimson_trapdoor 710
minecraft:crossbow 1143
minecraft:crying_obsidian 1176
minecraft:cut_copper 82
minecraft:cut_copper_slab 90
minecraft:cut_copper_stairs 86
minecraft:cut_red_sandstone 490
minecraft:cut_red_sandstone_slab 254
minecraft:cut_sandstone 171
minecraft:cut_sandstone_slab 245
minecraft:cyan_banner 1096
minecraft:cyan_bed 933
minecraft:cyan_candle 1200
minecraft:cyan_carpet 433
minecraft:cyan_concrete 542
minecraft:cyan_concrete_powder 558
minecraft:cyan_dye 913
minecraft:cyan_glazed_terracotta 526
minecraft:cyan_shulker_box 510
minecraft:cyan_stained_glass 458
minecraft:cyan_stained_glass_pane 474
minecraft:cyan_terracotta 414
minecraft:cyan_wool 189
minecraft:damaged_anvil 399
minecraft:dandelion 196
minecraft:danger_pottery_sherd 1241
minecraft:dark_oak_boat 748
minecraft:dark_oak_button 668
minecraft:dark_oak_chest_boat 749
minecraft:dark_oak_door 695
minecraft:dark_oak_fence 295
minecraft:dark_oak_fence_gate 718
minecraft:dark_oak_hanging_sign 863
minecraft:dark_oak_leaves 160
minecraft:dark_oak_log 116
minecraft:dark_oak_planks 29
minecraft:dark_oak_pressure_plate 683
minecraft:dark_oak_sapling 41
