# Block registry dump
# Minecraft: 1.20.1
# Entries: 14254
# Generated: 2026-02-05T20:54:22.2041666-03:00

mekanism:personal_chest 13866
mekanism:pigment_extractor 13899
mekanism:pigment_mixer 13900
mekanism:precision_sawmill 13874
mekanism:pressure_disperser 13849
mekanism:pressurized_reaction_chamber 13879
mekanism:purification_chamber 13861
mekanism:qio_dashboard 13907
mekanism:qio_drive_array 13906
mekanism:qio_exporter 13909
mekanism:qio_importer 13908
mekanism:qio_redstone_adapter 13910
mekanism:quantum_entangloporter 13891
mekanism:radioactive_waste_barrel 13853
mekanism:resistive_heater 13894
mekanism:restrictive_transporter 13932
mekanism:rotary_condensentrator 13869
mekanism:security_desk 13852
mekanism:seismic_vibrator 13878
mekanism:sodium 13957
mekanism:solar_neutron_activator 13892
mekanism:sps_casing 13902
mekanism:sps_port 13903
mekanism:steam 13961
mekanism:steel_casing 13831
mekanism:structural_glass 13833
mekanism:sulfur_dioxide 13949
mekanism:sulfur_trioxide 13950
mekanism:sulfuric_acid 13951
mekanism:supercharged_coil 13904
mekanism:superheated_sodium 13958
mekanism:superheating_element 13848
mekanism:teleporter 13863
mekanism:teleporter_frame 13830
mekanism:thermal_evaporation_block 13837
mekanism:thermal_evaporation_controller 13835
mekanism:thermal_evaporation_valve 13836
mekanism:tin_ore 13809
mekanism:ultimate_bin 13828
mekanism:ultimate_chemical_tank 13942
mekanism:ultimate_combining_factory 13796
mekanism:ultimate_compressing_factory 13795
mekanism:ultimate_crushing_factory 13794
mekanism:ultimate_energy_cube 13914
mekanism:ultimate_enriching_factory 13793
mekanism:ultimate_fluid_tank 13885
mekanism:ultimate_induction_cell 13843
mekanism:ultimate_induction_provider 13847
mekanism:ultimate_infusing_factory 13799
mekanism:ultimate_injecting_factory 13798
mekanism:ultimate_logistical_transporter 13931
mekanism:ultimate_mechanical_pipe 13923
mekanism:ultimate_pressurized_tube 13927
mekanism:ultimate_purifying_factory 13797
mekanism:ultimate_sawing_factory 13800
mekanism:ultimate_smelting_factory 13792
mekanism:ultimate_thermodynamic_conductor 13937
mekanism:ultimate_universal_cable 13919
mekanism:uranium_hexafluoride 13955
mekanism:uranium_ore 13813
mekanism:uranium_oxide 13954
mekanismgenerators:advanced_solar_generator 13968
mekanismgenerators:bio_generator 13967
mekanismgenerators:bioethanol 13988
mekanismgenerators:control_rod_assembly 13982
mekanismgenerators:deuterium 13989
mekanismgenerators:electromagnetic_coil 13972
mekanismgenerators:fission_fuel_assembly 13981
mekanismgenerators:fission_reactor_casing 13978
mekanismgenerators:fission_reactor_logic_adapter 13980
mekanismgenerators:fission_reactor_port 13979
mekanismgenerators:fusion_fuel 13990
mekanismgenerators:fusion_reactor_controller 13983
mekanismgenerators:fusion_reactor_frame 13984
mekanismgenerators:fusion_reactor_logic_adapter 13986
mekanismgenerators:fusion_reactor_port 13985
mekanismgenerators:gas_burning_generator 13966
mekanismgenerators:heat_generator 13964
mekanismgenerators:laser_focus_matrix 13987
mekanismgenerators:reactor_glass 13977
mekanismgenerators:rotational_complex 13971
mekanismgenerators:saturating_condenser 13976
mekanismgenerators:solar_generator 13965
mekanismgenerators:tritium 13991
mekanismgenerators:turbine_casing 13973
mekanismgenerators:turbine_rotor 13970
mekanismgenerators:turbine_valve 13974
mekanismgenerators:turbine_vent 13975
mekanismgenerators:wind_generator 13969
minecraft:acacia_button 389
minecraft:acacia_door 586
minecraft:acacia_fence 578
minecraft:acacia_fence_gate 570
minecraft:acacia_hanging_sign 211
minecraft:acacia_leaves 86
minecraft:acacia_log 50
minecraft:acacia_planks 17
minecraft:acacia_pressure_plate 237
minecraft:acacia_sapling 27
minecraft:acacia_sign 189
minecraft:acacia_slab 543
minecraft:acacia_stairs 457
minecraft:acacia_trapdoor 289
minecraft:acacia_wall_hanging_sign 222
minecraft:acacia_wall_sign 202
minecraft:acacia_wood 70
minecraft:activator_rail 423
minecraft:air 0
minecraft:allium 151
minecraft:amethyst_block 903
minecraft:amethyst_cluster 905
minecraft:ancient_debris 841
minecraft:andesite 6
minecraft:andesite_slab 755
minecraft:andesite_stairs 742
minecraft:andesite_wall 767
minecraft:anvil 408
minecraft:attached_melon_stem 314
minecraft:attached_pumpkin_stem 313
minecraft:azalea 959
minecraft:azalea_leaves 90
minecraft:azure_bluet 152
minecraft:bamboo 727
minecraft:bamboo_block 56
minecraft:bamboo_button 393
minecraft:bamboo_door 590
minecraft:bamboo_fence 582
minecraft:bamboo_fence_gate 574
minecraft:bamboo_hanging_sign 218
minecraft:bamboo_mosaic 22
minecraft:bamboo_mosaic_slab 548
minecraft:bamboo_mosaic_stairs 462
minecraft:bamboo_planks 21
minecraft:bamboo_pressure_plate 241
minecraft:bamboo_sapling 726
minecraft:bamboo_sign 194
minecraft:bamboo_slab 547
minecraft:bamboo_stairs 461
minecraft:bamboo_trapdoor 293
minecraft:bamboo_wall_hanging_sign 229
minecraft:bamboo_wall_sign 207
minecraft:barrel 774
minecraft:barrier 464
minecraft:basalt 259
minecraft:beacon 352
minecraft:bedrock 31
minecraft:bee_nest 836
minecraft:beehive 837
minecraft:beetroots 601
minecraft:bell 783
minecraft:big_dripleaf 964
minecraft:big_dripleaf_stem 965
minecraft:birch_button 387
minecraft:birch_door 584
minecraft:birch_fence 576
minecraft:birch_fence_gate 568
minecraft:birch_hanging_sign 210
minecraft:birch_leaves 84
minecraft:birch_log 48
minecraft:birch_planks 15
minecraft:birch_pressure_plate 235
minecraft:birch_sapling 25
minecraft:birch_sign 188
minecraft:birch_slab 541
minecraft:birch_stairs 349
minecraft:birch_trapdoor 287
minecraft:birch_wall_hanging_sign 221
minecraft:birch_wall_sign 201
minecraft:birch_wood 68
minecraft:black_banner 518
minecraft:black_bed 118
minecraft:black_candle 885
minecraft:black_candle_cake 902
minecraft:black_carpet 493
minecraft:black_concrete 661
minecraft:black_concrete_powder 677
minecraft:black_glazed_terracotta 645
minecraft:black_shulker_box 629
minecraft:black_stained_glass 284
minecraft:black_stained_glass_pane 456
minecraft:black_terracotta 440
minecraft:black_wall_banner 534
minecraft:black_wool 145
minecraft:blackstone 849
minecraft:blackstone_slab 852
minecraft:blackstone_stairs 850
minecraft:blackstone_wall 851
minecraft:blast_furnace 776
minecraft:blue_banner 514
minecraft:blue_bed 114
minecraft:blue_candle 881
minecraft:blue_candle_cake 898
minecraft:blue_carpet 489
minecraft:blue_concrete 657
minecraft:blue_concrete_powder 673
minecraft:blue_glazed_terracotta 641
minecraft:blue_ice 724
minecraft:blue_orchid 150
minecraft:blue_shulker_box 625
minecraft:blue_stained_glass 280
minecraft:blue_stained_glass_pane 452
minecraft:blue_terracotta 436
minecraft:blue_wall_banner 530
minecraft:blue_wool 141
minecraft:bone_block 610
minecraft:bookshelf 167
minecraft:brain_coral 699
minecraft:brain_coral_block 689
minecraft:brain_coral_fan 709
minecraft:brain_coral_wall_fan 719
minecraft:brewing_stand 330
minecraft:brick_slab 555
minecraft:brick_stairs 320
minecraft:brick_wall 759
minecraft:bricks 165
minecraft:brown_banner 515
minecraft:brown_bed 115
minecraft:brown_candle 882
minecraft:brown_candle_cake 899
minecraft:brown_carpet 490
minecraft:brown_concrete 658
minecraft:brown_concrete_powder 674
minecraft:brown_glazed_terracotta 642
minecraft:brown_mushroom 161
minecraft:brown_mushroom_block 306
minecraft:brown_shulker_box 626
minecraft:brown_stained_glass 281
minecraft:brown_stained_glass_pane 453
minecraft:brown_terracotta 437
minecraft:brown_wall_banner 531
minecraft:brown_wool 142
minecraft:bubble_column 731
minecraft:bubble_coral 700
minecraft:bubble_coral_block 690
minecraft:bubble_coral_fan 710
minecraft:bubble_coral_wall_fan 720
minecraft:budding_amethyst 904
minecraft:cactus 250
minecraft:cake 267
minecraft:calcite 910
minecraft:calibrated_sculk_sensor 914
minecraft:campfire 786
minecraft:candle 869
minecraft:candle_cake 886
minecraft:carrots 383
minecraft:cartography_table 777
minecraft:carved_pumpkin 265
minecraft:cauldron 331
minecraft:cave_air 730
minecraft:cave_vines 956
minecraft:cave_vines_plant 957
minecraft:chain 310
minecraft:chain_command_block 605
minecraft:cherry_button 390
minecraft:cherry_door 587
minecraft:cherry_fence 579
minecraft:cherry_fence_gate 571
minecraft:cherry_hanging_sign 212
minecraft:cherry_leaves 87
minecraft:cherry_log 51
minecraft:cherry_planks 18
minecraft:cherry_pressure_plate 238
minecraft:cherry_sapling 28
minecraft:cherry_sign 190
minecraft:cherry_slab 544
minecraft:cherry_stairs 458
minecraft:cherry_trapdoor 290
minecraft:cherry_wall_hanging_sign 223
minecraft:cherry_wall_sign 203
minecraft:cherry_wood 71
minecraft:chest 177
minecraft:chipped_anvil 409
minecraft:chiseled_bookshelf 168
minecraft:chiseled_deepslate 987
minecraft:chiseled_nether_bricks 866
minecraft:chiseled_polished_blackstone 856
minecraft:chiseled_quartz_block 420
minecraft:chiseled_red_sandstone 536
minecraft:chiseled_sandstone 100
minecraft:chiseled_stone_bricks 297
minecraft:chorus_flower 593
minecraft:chorus_plant 592
minecraft:clay 251
minecraft:coal_block 495
minecraft:coal_ore 43
minecraft:coarse_dirt 10
minecraft:cobbled_deepslate 971
minecraft:cobbled_deepslate_slab 973
minecraft:cobbled_deepslate_stairs 972
minecraft:cobbled_deepslate_wall 974
minecraft:cobblestone 12
minecraft:cobblestone_slab 554
minecraft:cobblestone_stairs 198
minecraft:cobblestone_wall 353
minecraft:cobweb 122
minecraft:cocoa 340
minecraft:command_block 351
minecraft:comparator 414
minecraft:composter 834
minecraft:conduit 725
minecraft:copper_block 922
minecraft:copper_ore 923
minecraft:cornflower 158
minecraft:cracked_deepslate_bricks 988
minecraft:cracked_deepslate_tiles 989
minecraft:cracked_nether_bricks 867
minecraft:cracked_polished_blackstone_bricks 855
minecraft:cracked_stone_bricks 296
minecraft:crafting_table 182
minecraft:creeper_head 402
minecraft:creeper_wall_head 403
minecraft:crimson_button 824
minecraft:crimson_door 826
minecraft:crimson_fence 816
minecraft:crimson_fence_gate 820
minecraft:crimson_fungus 803
minecraft:crimson_hanging_sign 215
minecraft:crimson_hyphae 800
minecraft:crimson_nylium 802
minecraft:crimson_planks 810
minecraft:crimson_pressure_plate 814
minecraft:crimson_roots 809
minecraft:crimson_sign 828
minecraft:crimson_slab 812
minecraft:crimson_stairs 822
minecraft:crimson_stem 798
minecraft:crimson_trapdoor 818
minecraft:crimson_wall_hanging_sign 227
minecraft:crimson_wall_sign 830
minecraft:crying_obsidian 842
minecraft:cut_copper 928
minecraft:cut_copper_slab 936
minecraft:cut_copper_stairs 932
minecraft:cut_red_sandstone 537
minecraft:cut_red_sandstone_slab 561
minecraft:cut_sandstone 101
minecraft:cut_sandstone_slab 552
minecraft:cyan_banner 512
minecraft:cyan_bed 112
minecraft:cyan_candle 879
minecraft:cyan_candle_cake 896
minecraft:cyan_carpet 487
minecraft:cyan_concrete 655
minecraft:cyan_concrete_powder 671
minecraft:cyan_glazed_terracotta 639
minecraft:cyan_shulker_box 623
minecraft:cyan_stained_glass 278
minecraft:cyan_stained_glass_pane 450
minecraft:cyan_terracotta 434
minecraft:cyan_wall_banner 528
minecraft:cyan_wool 139
minecraft:damaged_anvil 410
minecraft:dandelion 147
minecraft:dark_oak_button 391
minecraft:dark_oak_door 588
minecraft:dark_oak_fence 580
minecraft:dark_oak_fence_gate 572
minecraft:dark_oak_hanging_sign 214
minecraft:dark_oak_leaves 88
minecraft:dark_oak_log 52
minecraft:dark_oak_planks 19
minecraft:dark_oak_pressure_plate 239
minecraft:dark_oak_sapling 29
minecraft:dark_oak_sign 192
minecraft:dark_oak_slab 545
minecraft:dark_oak_stairs 459
minecraft:dark_oak_trapdoor 291
minecraft:dark_oak_wall_hanging_sign 225
minecraft:dark_oak_wall_sign 205
minecraft:dark_oak_wood 72
minecraft:dark_prismarine 469
minecraft:dark_prismarine_slab 475
minecraft:dark_prismarine_stairs 472
minecraft:daylight_detector 415
minecraft:dead_brain_coral 694
minecraft:dead_brain_coral_block 684
minecraft:dead_brain_coral_fan 704
minecraft:dead_brain_coral_wall_fan 714
minecraft:dead_bubble_coral 695
minecraft:dead_bubble_coral_block 685
minecraft:dead_bubble_coral_fan 705
minecraft:dead_bubble_coral_wall_fan 715
minecraft:dead_bush 125
minecraft:dead_fire_coral 696
minecraft:dead_fire_coral_block 686
minecraft:dead_fire_coral_fan 706
minecraft:dead_fire_coral_wall_fan 716
minecraft:dead_horn_coral 697
minecraft:dead_horn_coral_block 687
minecraft:dead_horn_coral_fan 707
minecraft:dead_horn_coral_wall_fan 717
minecraft:dead_tube_coral 693
minecraft:dead_tube_coral_block 683
minecraft:dead_tube_coral_fan 703
minecraft:dead_tube_coral_wall_fan 713
minecraft:decorated_pot 1002
minecraft:deepslate 970
minecraft:deepslate_brick_slab 985
minecraft:deepslate_brick_stairs 984
minecraft:deepslate_brick_wall 986
minecraft:deepslate_bricks 983
minecraft:deepslate_coal_ore 44
minecraft:deepslate_copper_ore 924
minecraft:deepslate_diamond_ore 180
minecraft:deepslate_emerald_ore 343
minecraft:deepslate_gold_ore 40
minecraft:deepslate_iron_ore 42
minecraft:deepslate_lapis_ore 96
minecraft:deepslate_redstone_ore 243
minecraft:deepslate_tile_slab 981
minecraft:deepslate_tile_stairs 980
minecraft:deepslate_tile_wall 982
minecraft:deepslate_tiles 979
minecraft:detector_rail 120
minecraft:diamond_block 181
minecraft:diamond_ore 179
minecraft:diorite 4
minecraft:diorite_slab 758
minecraft:diorite_stairs 745
minecraft:diorite_wall 771
minecraft:dirt 9
minecraft:dirt_path 602
minecraft:dispenser 98
minecraft:dragon_egg 338
minecraft:dragon_head 404
minecraft:dragon_wall_head 405
minecraft:dried_kelp_block 680
minecraft:dripstone_block 955
minecraft:dropper 424
minecraft:emerald_block 347
minecraft:emerald_ore 342
minecraft:enchanting_table 329
minecraft:end_gateway 603
minecraft:end_portal 335
minecraft:end_portal_frame 336
minecraft:end_rod 591
minecraft:end_stone 337
minecraft:end_stone_brick_slab 751
minecraft:end_stone_brick_stairs 737
minecraft:end_stone_brick_wall 770
minecraft:end_stone_bricks 597
minecraft:ender_chest 344
minecraft:exposed_copper 921
minecraft:exposed_cut_copper 927
minecraft:exposed_cut_copper_slab 935
minecraft:exposed_cut_copper_stairs 931
minecraft:farmland 184
minecraft:fern 124
minecraft:fire 173
minecraft:fire_coral 701
minecraft:fire_coral_block 691
minecraft:fire_coral_fan 711
minecraft:fire_coral_wall_fan 721
minecraft:fletching_table 778
minecraft:flower_pot 355
minecraft:flowering_azalea 960
minecraft:flowering_azalea_leaves 91
minecraft:frogspawn 1000
minecraft:frosted_ice 606
minecraft:furnace 185
minecraft:gilded_blackstone 860
minecraft:glass 94
minecraft:glass_pane 311
minecraft:glow_lichen 318
minecraft:glowstone 263
minecraft:gold_block 163
minecraft:gold_ore 39
minecraft:granite 2
minecraft:granite_slab 754
minecraft:granite_stairs 741
minecraft:granite_wall 763
minecraft:grass 123
minecraft:grass_block 8
minecraft:gravel 37
minecraft:gray_banner 510
minecraft:gray_bed 110
minecraft:gray_candle 877
minecraft:gray_candle_cake 894
minecraft:gray_carpet 485
minecraft:gray_concrete 653
minecraft:gray_concrete_powder 669
minecraft:gray_glazed_terracotta 637
minecraft:gray_shulker_box 621
minecraft:gray_stained_glass 276
minecraft:gray_stained_glass_pane 448
minecraft:gray_terracotta 432
minecraft:gray_wall_banner 526
minecraft:gray_wool 137
minecraft:green_banner 516
minecraft:green_bed 116
minecraft:green_candle 883
minecraft:green_candle_cake 900
minecraft:green_carpet 491
minecraft:green_concrete 659
minecraft:green_concrete_powder 675
minecraft:green_glazed_terracotta 643
minecraft:green_shulker_box 627
minecraft:green_stained_glass 282
minecraft:green_stained_glass_pane 454
minecraft:green_terracotta 438
minecraft:green_wall_banner 532
minecraft:green_wool 143
minecraft:grindstone 779
minecraft:hanging_roots 967
minecraft:hay_block 477
minecraft:heavy_weighted_pressure_plate 413
minecraft:honey_block 838
minecraft:honeycomb_block 839
minecraft:hopper 418
minecraft:horn_coral 702
minecraft:horn_coral_block 692
minecraft:horn_coral_fan 712
minecraft:horn_coral_wall_fan 722
minecraft:ice 248
minecraft:infested_chiseled_stone_bricks 305
minecraft:infested_cobblestone 301
minecraft:infested_cracked_stone_bricks 304
minecraft:infested_deepslate 990
minecraft:infested_mossy_stone_bricks 303
minecraft:infested_stone 300
minecraft:infested_stone_bricks 302
minecraft:iron_bars 309
minecraft:iron_block 164
minecraft:iron_door 232
minecraft:iron_ore 41
minecraft:iron_trapdoor 466
minecraft:jack_o_lantern 266
minecraft:jigsaw 833
minecraft:jukebox 253
minecraft:jungle_button 388
minecraft:jungle_door 585
minecraft:jungle_fence 577
minecraft:jungle_fence_gate 569
minecraft:jungle_hanging_sign 213
minecraft:jungle_leaves 85
minecraft:jungle_log 49
minecraft:jungle_planks 16
minecraft:jungle_pressure_plate 236
minecraft:jungle_sapling 26
minecraft:jungle_sign 191
minecraft:jungle_slab 542
minecraft:jungle_stairs 350
minecraft:jungle_trapdoor 288
minecraft:jungle_wall_hanging_sign 224
minecraft:jungle_wall_sign 204
minecraft:jungle_wood 69
minecraft:kelp 678
minecraft:kelp_plant 679
minecraft:ladder 196
minecraft:lantern 784
minecraft:lapis_block 97
minecraft:lapis_ore 95
minecraft:large_amethyst_bud 906
minecraft:large_fern 502
minecraft:lava 33
minecraft:lava_cauldron 333
minecraft:lectern 780
minecraft:lever 230
minecraft:light 465
minecraft:light_blue_banner 506
minecraft:light_blue_bed 106
minecraft:light_blue_candle 873
minecraft:light_blue_candle_cake 890
minecraft:light_blue_carpet 481
minecraft:light_blue_concrete 649
minecraft:light_blue_concrete_powder 665
minecraft:light_blue_glazed_terracotta 633
minecraft:light_blue_shulker_box 617
minecraft:light_blue_stained_glass 272
minecraft:light_blue_stained_glass_pane 444
minecraft:light_blue_terracotta 428
minecraft:light_blue_wall_banner 522
minecraft:light_blue_wool 133
minecraft:light_gray_banner 511
minecraft:light_gray_bed 111
minecraft:light_gray_candle 878
